10.7346, 9.5162
10.7699, 9.6037
10.7711, 9.6066
10.7896, 9.6500
10.8079, 9.6910
10.8147, 9.7059
10.8349, 9.7484
10.8436, 9.7658
10.8460, 9.7707
10.8593, 9.7964
10.8785, 9.8319
10.8861, 9.8452
10.9011, 9.8704
10.9398, 9.9290
10.9446, 9.9356
10.9458, 9.9372
10.9668, 9.9639
10.9696, 9.9673
10.9785, 9.9775
10.9874, 9.9872
11.0010, 10.0009
11.0059, 10.0055
11.0078, 10.0073
11.0103, 10.0095
11.0380, 10.0316
11.0561, 10.0432
11.0665, 10.0488
11.0830, 10.0561
11.0861, 10.0572
11.1174, 10.0651
11.1646, 10.0643
11.2732, 10.0076
11.2828, 9.9993
11.3068, 9.9761
11.3190, 9.9631
11.3306, 9.9500
11.3333, 9.9469
11.3638, 9.9091
11.3779, 9.8901
11.3828, 9.8833
11.3954, 9.8654
11.4257, 9.8196
11.4442, 9.7900
11.4711, 9.7448
11.4831, 9.7238
11.5162, 9.6637
11.5208, 9.6553
11.5257, 9.6460
11.5260, 9.6454
11.5302, 9.6376
11.5548, 9.5903
11.5578, 9.5844
11.5716, 9.5572
11.6363, 9.4250
11.6666, 9.3610
11.6874, 9.3166
11.6940, 9.3022
11.7109, 9.2658
11.7189, 9.2484
11.7280, 9.2285
11.7335, 9.2165
11.7779, 9.1188
11.7854, 9.1022
11.8408, 8.9793
11.8735, 8.9064
11.8751, 8.9030
11.8888, 8.8723
11.9014, 8.8442
11.9050, 8.8362
11.9242, 8.7933
11.9991, 8.6262
12.0231, 8.5724
12.0430, 8.5279
12.0595, 8.4912
12.0719, 8.4632
12.0789, 8.4476
12.1064, 8.3860
12.1238, 8.3468
12.1259, 8.3422
12.1736, 8.2344
12.2209, 8.1266
12.2323, 8.1005
12.2532, 8.0524
12.3044, 7.9332
12.3126, 7.9141
12.3284, 7.8766
12.3975, 7.7109
12.4021, 7.6999
12.4419, 7.6017
12.4759, 7.5169
12.4881, 7.4859
12.5084, 7.4341
12.5400, 7.3523
12.5748, 7.2609
12.6151, 7.1529
12.6437, 7.0747
12.6529, 7.0495
12.6828, 6.9663
12.7182, 6.8664
12.7263, 6.8430
12.7295, 6.8340
12.7742, 6.7045
12.7799, 6.6881
12.7989, 6.6322
12.8241, 6.5572
12.8362, 6.5212
12.8504, 6.4786
12.8655, 6.4330
12.8686, 6.4237
12.8852, 6.3733
12.8879, 6.3648
12.9110, 6.2944
12.9159, 6.2793
12.9381, 6.2109
12.9535, 6.1631
12.9790, 6.0840
13.0473, 5.8702
13.0599, 5.8307
13.0759, 5.7802
13.0943, 5.7224
13.1070, 5.6823
13.1220, 5.6353
13.1269, 5.6199
13.1570, 5.5254
13.1619, 5.5100
13.1784, 5.4586
13.2062, 5.3721
13.2106, 5.3583
13.2322, 5.2918
13.2327, 5.2901
13.2344, 5.2850
13.2670, 5.1851
13.2834, 5.1354
13.2855, 5.1291
13.2978, 5.0920
13.3241, 5.0135
13.3344, 4.9831
13.3648, 4.8942
13.3903, 4.8212
13.3958, 4.8054
13.4422, 4.6762
13.4449, 4.6691
13.4585, 4.6322
13.4646, 4.6159
13.4665, 4.6107
13.4883, 4.5531
13.4961, 4.5328
13.5089, 4.5001
13.5128, 4.4901
13.5387, 4.4252
13.5570, 4.3808
13.5918, 4.2990
13.6168, 4.2428
13.6438, 4.1848
13.6591, 4.1531
13.6599, 4.1514
13.6649, 4.1414
13.7087, 4.0567
13.7496, 3.9851
13.7513, 3.9822
13.7583, 3.9708
13.7714, 3.9499
13.7934, 3.9165
13.8008, 3.9058
13.8011, 3.9053
13.8185, 3.8811
13.8277, 3.8689
13.8637, 3.8250
13.8655, 3.8231
13.8860, 3.8011
13.8907, 3.7964
13.8932, 3.7940
13.9348, 3.7575
13.9478, 3.7480
13.9503, 3.7463
13.9926, 3.7220
14.0483, 3.7047
14.0578, 3.7034
14.1003, 3.7039
14.1052, 3.7046
14.1206, 3.7076
14.1533, 3.7185
14.1558, 3.7196
14.1598, 3.7214
14.1670, 3.7248
14.1691, 3.7259
14.1949, 3.7409
14.2406, 3.7766
14.2586, 3.7939
14.2607, 3.7960
14.2670, 3.8025
14.2876, 3.8254
14.2947, 3.8338
14.3097, 3.8526
14.3407, 3.8951
14.3571, 3.9196
14.3664, 3.9342
14.3835, 3.9622
14.4078, 4.0045
14.4101, 4.0086
14.4448, 4.0748
14.4636, 4.1133
14.4808, 4.1500
14.4861, 4.1616
14.5112, 4.2182
14.5362, 4.2776
14.5789, 4.3858
14.5905, 4.4165
14.5926, 4.4222
14.6281, 4.5203
14.6310, 4.5287
14.6580, 4.6071
14.6706, 4.6449
14.6730, 4.6519
14.6918, 4.7094
14.6935, 4.7147
14.7084, 4.7615
14.7297, 4.8294
14.7393, 4.8608
14.7429, 4.8726
14.7556, 4.9145
14.7572, 4.9198
14.7690, 4.9592
14.7820, 5.0034
14.8053, 5.0837
14.8104, 5.1015
14.8165, 5.1229
14.8182, 5.1291
14.8242, 5.1501
14.8337, 5.1838
14.8364, 5.1937
14.8405, 5.2085
14.8500, 5.2425
14.8635, 5.2918
14.8679, 5.3077
14.8801, 5.3530
14.8929, 5.4005
14.8956, 5.4107
14.9068, 5.4526
14.9421, 5.5874
14.9598, 5.6558
14.9715, 5.7013
14.9904, 5.7758
15.0128, 5.8652
15.0142, 5.8708
15.0739, 6.1126
15.0760, 6.1213
15.1780, 6.5466
15.1974, 6.6288
15.2663, 6.9234
15.2690, 6.9353
15.2723, 6.9494
15.3057, 7.0936
15.3063, 7.0963
15.3169, 7.1420
15.3433, 7.2561
15.3649, 7.3500
15.3714, 7.3783
15.3878, 7.4499
15.4266, 7.6186
15.4367, 7.6630
15.4597, 7.7634
15.4638, 7.7811
15.4791, 7.8480
15.4897, 7.8945
15.4975, 7.9284
15.5352, 8.0939
15.5539, 8.1757
15.6156, 8.4465
15.6158, 8.4476
15.6199, 8.4655
15.6223, 8.4760
15.7129, 8.8760
15.7155, 8.8876
15.7263, 8.9351
15.7442, 9.0148
15.7507, 9.0436
15.7534, 9.0558
15.7611, 9.0899
15.7788, 9.1687
15.8188, 9.3481
15.8245, 9.3734
15.8323, 9.4086
15.8349, 9.4204
15.8433, 9.4582
15.8500, 9.4888
15.8817, 9.6321
15.8844, 9.6445
15.8962, 9.6987
15.9111, 9.7666
15.9181, 9.7988
15.9202, 9.8083
15.9392, 9.8958
15.9449, 9.9225
15.9612, 9.9979
16.0018, 10.1879
16.0083, 10.2186
16.0681, 10.5041
16.0721, 10.5236
16.0796, 10.5599
16.0906, 10.6130
16.0975, 10.6469
16.1268, 10.7906
16.1350, 10.8313
16.1493, 10.9028
16.1641, 10.9769
16.1757, 11.0354
16.1864, 11.0893
16.2008, 11.1628
16.2288, 11.3066
16.2332, 11.3293
16.2380, 11.3545
16.2959, 11.6596
16.3773, 12.1018
16.4045, 12.2526
16.4200, 12.3397
16.4275, 12.3817
16.4798, 12.6790
16.5285, 12.9599
16.5309, 12.9741
16.5313, 12.9761
16.5427, 13.0421
16.5434, 13.0465
16.5482, 13.0744
16.5847, 13.2873
16.5854, 13.2913
16.5965, 13.3561
16.6018, 13.3871
16.6106, 13.4388
16.6290, 13.5460
16.6325, 13.5668
16.6513, 13.6762
16.6803, 13.8455
16.6917, 13.9114
16.7197, 14.0731
16.7327, 14.1476
16.8243, 14.6595
16.8313, 14.6973
16.8451, 14.7708
16.8626, 14.8633
16.9000, 15.0551
16.9886, 15.4707
17.0099, 15.5613
17.0124, 15.5717
17.0475, 15.7104
17.0493, 15.7172
17.0544, 15.7365
17.0737, 15.8064
17.0927, 15.8711
17.1112, 15.9304
17.1257, 15.9743
17.1430, 16.0233
17.1649, 16.0802
17.1884, 16.1350
17.2046, 16.1685
17.2378, 16.2267
17.2549, 16.2512
17.2628, 16.2611
17.2648, 16.2635
17.2649, 16.2637
17.2768, 16.2768
17.2800, 16.2800
17.2847, 16.2844
17.3349, 16.3139
17.3385, 16.3148
17.3616, 16.3160
17.3658, 16.3154
17.4760, 16.2204
17.4762, 16.2202
17.5405, 16.0967
17.6190, 15.8864
17.6272, 15.8611
17.6302, 15.8516
17.6346, 15.8376
17.6380, 15.8269
17.6533, 15.7764
17.6926, 15.6386
17.6959, 15.6267
17.7048, 15.5935
17.7564, 15.3917
17.7814, 15.2881
17.7987, 15.2146
17.8010, 15.2048
17.8535, 14.9733
17.8537, 14.9724
17.8663, 14.9150
17.8918, 14.7975
17.9720, 14.4186
18.0246, 14.1642
18.0256, 14.1593
18.0455, 14.0629
18.0490, 14.0456
18.0493, 14.0441
18.0496, 14.0429
18.0681, 13.9527
18.1223, 13.6888
18.1418, 13.5942
18.1439, 13.5840
18.1653, 13.4806
18.1953, 13.3360
18.2050, 13.2896
18.2055, 13.2870
18.2233, 13.2016
18.2236, 13.2001
18.2283, 13.1776
18.2339, 13.1511
18.2367, 13.1377
18.2449, 13.0987
18.2503, 13.0731
18.2660, 12.9985
18.3231, 12.7308
18.3247, 12.7234
18.3308, 12.6946
18.3364, 12.6689
18.3418, 12.6438
18.3608, 12.5559
18.3681, 12.5222
18.3844, 12.4475
18.4301, 12.2395
18.4314, 12.2336
18.4619, 12.0967
18.4939, 11.9537
18.4970, 11.9400
18.5007, 11.9236
18.5117, 11.8749
18.5161, 11.8552
18.5191, 11.8422
18.5425, 11.7390
18.5697, 11.6202
18.5921, 11.5226
18.6212, 11.3963
18.7053, 11.0358
18.7256, 10.9493
18.7696, 10.7625
18.7788, 10.7234
18.7961, 10.6504
18.8315, 10.5010
